ID	xref	prefLabel
https://purl.brain-bican.org/ontology/HOMBA_AA30205		interstitial cholinergic nucleus of globus pallidus
https://purl.brain-bican.org/ontology/HOMBA_AA30208		developing transient structures of basal ganglia
https://purl.brain-bican.org/ontology/HOMBA_AA30209		striatal-cortical (cortical-striatal) boundary
https://purl.brain-bican.org/ontology/HOMBA_AA30210		lateral migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30211		caudal migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30212		medial striatal-cortical boundary
https://purl.brain-bican.org/ontology/HOMBA_AA30213		septal (medial) migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30214		regions of basal forebrain
https://purl.brain-bican.org/ontology/HOMBA_AA30215		other (diffuse) part of SI
https://purl.brain-bican.org/ontology/HOMBA_AA30216		rostral septal nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30217		rostral extension of lateral septal nucleus (semilunar nucleus)
https://purl.brain-bican.org/ontology/HOMBA_AA30218		caudal septal nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30219		Bed nucleus of anterior commissure
https://purl.brain-bican.org/ontology/HOMBA_AA30220		uncharted (diffuse) part of basal forebrain
https://purl.brain-bican.org/ontology/HOMBA_AA30221		developing transient structures of basal forebrain
https://purl.brain-bican.org/ontology/HOMBA_AA30222		regions of amygdaloid complex
https://purl.brain-bican.org/ontology/HOMBA_AA30223		anterior-central nuclear group of amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30224		capsular division of central nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30225		periamygdaloid cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30226		dorsal division of rostral medial nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30227		ventral division of rostral medial nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30228		medial division of rostral medial nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30229		bed nucleus of accessory olfactory tract
https://purl.brain-bican.org/ontology/HOMBA_AA30230		medial division of caudal medial nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30231		rostral (uncharted) division of BL
https://purl.brain-bican.org/ontology/HOMBA_AA30232		lateral subdivision of BLmc
https://purl.brain-bican.org/ontology/HOMBA_AA30233		medial subdivision of BLmc
https://purl.brain-bican.org/ontology/HOMBA_AA30234		rostral (anterior) division of BM
https://purl.brain-bican.org/ontology/HOMBA_AA30235		densocelllular division of BM
https://purl.brain-bican.org/ontology/HOMBA_AA30236		major intercalated nucleus of amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30237		small intercalated nuclei of amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30238		magnocellular division of AHTA
https://purl.brain-bican.org/ontology/HOMBA_AA30239		parvicellular division of AHTA
https://purl.brain-bican.org/ontology/HOMBA_AA30240		uncharted (diffuse) part of amygdaloid complex
https://purl.brain-bican.org/ontology/HOMBA_AA30241		developing transient structures of amygdalar region
https://purl.brain-bican.org/ontology/HOMBA_AA30242		caudal amygdaloid migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30243		regions of extended amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30244		rostral nuclear complex of BST
https://purl.brain-bican.org/ontology/HOMBA_AA30245		medial division of BSTr
https://purl.brain-bican.org/ontology/HOMBA_AA30246		lateral division of BNSr
https://purl.brain-bican.org/ontology/HOMBA_AA30247		juxtacapsular subdivision of BSTrl
https://purl.brain-bican.org/ontology/HOMBA_AA30248		ventral  subdivision of BSTrl
https://purl.brain-bican.org/ontology/HOMBA_AA30249		fusiform nucleus of BSTrl
https://purl.brain-bican.org/ontology/HOMBA_AA30250		oval division of BSTr
https://purl.brain-bican.org/ontology/HOMBA_AA30251		caudal nuclear complex of BST
https://purl.brain-bican.org/ontology/HOMBA_AA30252		medial division of BSTc
https://purl.brain-bican.org/ontology/HOMBA_AA30253		principal  subdivision of BSTcm
https://purl.brain-bican.org/ontology/HOMBA_AA30254		dorsal part of BSTpr
https://purl.brain-bican.org/ontology/HOMBA_AA30255		ventral part of BSTpr
https://purl.brain-bican.org/ontology/HOMBA_AA30256		interfascicular subdivision of BSTcm
https://purl.brain-bican.org/ontology/HOMBA_AA30257		lateral division of BSTc
https://purl.brain-bican.org/ontology/HOMBA_AA30258		spindle-shaped small cell division of BST
https://purl.brain-bican.org/ontology/HOMBA_AA30259		remaining caudal extension of BST (along stria terminaris)
https://purl.brain-bican.org/ontology/HOMBA_AA30260		developing transient structures of extended amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30261		ventricular-subventricular zone of extended amygdala
https://purl.brain-bican.org/ontology/HOMBA_AA30262		claustrum-endopiriform nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30263		regions of claustrum-endopiriform nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30264		dorsal endopiriform nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30265		regions of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30266		medial (parvicellular) division of AD
https://purl.brain-bican.org/ontology/HOMBA_AA30267		lateral (magocellular) division of AD
https://purl.brain-bican.org/ontology/HOMBA_AA30268		interanterodorsal nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30269		dorsomedial division of AV
https://purl.brain-bican.org/ontology/HOMBA_AA30270		ventrolateral division of AV
https://purl.brain-bican.org/ontology/HOMBA_AA30271		dorsal division of AM
https://purl.brain-bican.org/ontology/HOMBA_AA30272		ventral division of AM
https://purl.brain-bican.org/ontology/HOMBA_AA30273		ventral division of MD
https://purl.brain-bican.org/ontology/HOMBA_AA30274		dorsal midline nuclei of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30275		intermediate paraventricular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30276		ventral midline nuclei of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30277		xiphoid thalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30278		submedius thalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30279		retrouniens area
https://purl.brain-bican.org/ontology/HOMBA_AA30280		dorsal division of LD
https://purl.brain-bican.org/ontology/HOMBA_AA30281		ventral division of LD
https://purl.brain-bican.org/ontology/HOMBA_AA30282		lateroposterior-pulvinar complex
https://purl.brain-bican.org/ontology/HOMBA_AA30283		dorsal division of LP
https://purl.brain-bican.org/ontology/HOMBA_AA30284		ventral division of LP
https://purl.brain-bican.org/ontology/HOMBA_AA30285		dorsomedial subdivision of Pull
https://purl.brain-bican.org/ontology/HOMBA_AA30286		ventrolateral subdivision of Pull
https://purl.brain-bican.org/ontology/HOMBA_AA30287		central subdivision of Puli
https://purl.brain-bican.org/ontology/HOMBA_AA30288		posterior subdivision of Puli
https://purl.brain-bican.org/ontology/HOMBA_AA30289		ventroanterior-ventrolateral nuclear complex of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30290		medial subdivision of VApr
https://purl.brain-bican.org/ontology/HOMBA_AA30291		lateral subdivision of VApr
https://purl.brain-bican.org/ontology/HOMBA_AA30292		caudodorsal extension of VA
https://purl.brain-bican.org/ontology/HOMBA_AA30293		ventromedial division of VL
https://purl.brain-bican.org/ontology/HOMBA_AA30294		ventral posterior superior nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30295		lateral geniculate nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30296		layer 1 (S layer) of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30297		layer 2 of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30298		layer 3 of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30299		layer 4 of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30300		layer 5 of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30301		layer 6 of LGko
https://purl.brain-bican.org/ontology/HOMBA_AA30302		principal pregeniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30303		parvicellular division of PGpr
https://purl.brain-bican.org/ontology/HOMBA_AA30304		magocellular division of PGpr
https://purl.brain-bican.org/ontology/HOMBA_AA30305		intergeniculate leaf
https://purl.brain-bican.org/ontology/HOMBA_AA30306		oval body of pregeniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30307		medial geniculate nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30308		rostral subdivision of the VMG
https://purl.brain-bican.org/ontology/HOMBA_AA30309		caudal subdivision of the VMG
https://purl.brain-bican.org/ontology/HOMBA_AA30310		parageniculate nuclear complex
https://purl.brain-bican.org/ontology/HOMBA_AA30311		posterior marginal (intralaminar) nucleus of thalamus (PIL)
https://purl.brain-bican.org/ontology/HOMBA_AA30312		parvicellular nucleus of posterior thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30313		posterior limitans nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30314		ethmoid thalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30315		retroethmoid thalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30316		lateral (parvicellular) division of PC
https://purl.brain-bican.org/ontology/HOMBA_AA30317		medial (magocellular) division of PC
https://purl.brain-bican.org/ontology/HOMBA_AA30318		angular nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30319		paracentromedian (ovral) nucleus of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30320		rostral division of ZI
https://purl.brain-bican.org/ontology/HOMBA_AA30321		caudal division of ZI
https://purl.brain-bican.org/ontology/HOMBA_AA30322		dorsal subdivision of ZIC
https://purl.brain-bican.org/ontology/HOMBA_AA30323		ventral subdivision of ZIC
https://purl.brain-bican.org/ontology/HOMBA_AA30324		subgeniculate nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30325		prerubral field (field H3)
https://purl.brain-bican.org/ontology/HOMBA_AA30326		interstitial (dorsal) division of lateral habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30327		intermediate (dorsal) habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30328		dorsal division of medial habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30329		medial subdivision of MHNd
https://purl.brain-bican.org/ontology/HOMBA_AA30330		lateral subdivision of MHNd
https://purl.brain-bican.org/ontology/HOMBA_AA30331		ventral division of medial habenular nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30332		medial subdivision of MHNv
https://purl.brain-bican.org/ontology/HOMBA_AA30333		lateral subdivision of MHNv
https://purl.brain-bican.org/ontology/HOMBA_AA30334		uncharted (diffuse) region of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30335		developing transient structures of thalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30336		dorsal migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30337		ventral migratory stream
https://purl.brain-bican.org/ontology/HOMBA_AA30338		regions of hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30339		ventral anterior hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30340		medial division of supraoptic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30341		lateral hypothalamic area, supraoptic part
https://purl.brain-bican.org/ontology/HOMBA_AA30342		shell of ventromedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30343		core of ventromedial hypothalamic nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30344		central division of VMHco
https://purl.brain-bican.org/ontology/HOMBA_AA30345		medial division of SUM
https://purl.brain-bican.org/ontology/HOMBA_AA30346		lateral division of SUM
https://purl.brain-bican.org/ontology/HOMBA_AA30347		median division of medial mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30348		caudal division of medial mammillary nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30349		ventral tuberomammillary nucleus (area)
https://purl.brain-bican.org/ontology/HOMBA_AA30350		lateral  hypothalamic area, mammillary part
https://purl.brain-bican.org/ontology/HOMBA_AA30351		subincertal nucleus (area)
https://purl.brain-bican.org/ontology/HOMBA_AA30352		dorsal premammillary nulceus
https://purl.brain-bican.org/ontology/HOMBA_AA30353		ventral premammillary nulceus
https://purl.brain-bican.org/ontology/HOMBA_AA30355		developing transient structures of hypothalamus
https://purl.brain-bican.org/ontology/HOMBA_AA30356		regions of midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30357		medial shell of inferior colliculus
https://purl.brain-bican.org/ontology/HOMBA_AA30358		lateral shell of inferior colliculus
https://purl.brain-bican.org/ontology/HOMBA_AA30359		periaqueductal gray region
https://purl.brain-bican.org/ontology/HOMBA_AA30360		subperiaqueductal region of midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30361		caudal linear nucleus of the raphe
https://purl.brain-bican.org/ontology/HOMBA_AA30362		caudal linear nucleus of the raphe, azygos division
https://purl.brain-bican.org/ontology/HOMBA_AA30363		central cell groups in midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30364		perirubral region of central cell groups
https://purl.brain-bican.org/ontology/HOMBA_AA30365		prerubral regions
https://purl.brain-bican.org/ontology/HOMBA_AA30366		retrorubral nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30367		pararubral nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30368		ventral cell groups in midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30369		substantia nigra, medial division
https://purl.brain-bican.org/ontology/HOMBA_AA30370		lateral cell groups in midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30371		dorsal division of cuneiform nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30372		ventral division of cuneiform nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30373		core of interstitial nucleus of Cajal
https://purl.brain-bican.org/ontology/HOMBA_AA30374		shell of interstitial nucleus of Cajal
https://purl.brain-bican.org/ontology/HOMBA_AA30375		uncharted (diffuse) region in midbrain tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30376		developing transient structures of midbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30377		regions of hindbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30378		regions (lobes) of cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30379		anterior lobe, vermis part
https://purl.brain-bican.org/ontology/HOMBA_AA30380		lobule I (lingula)
https://purl.brain-bican.org/ontology/HOMBA_AA30381		lobule II-III (central lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30382		lobule II (central lobule, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30383		lobule III (central lobule, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30384		Lobule IV-V (culmen)
https://purl.brain-bican.org/ontology/HOMBA_AA30385		lobule IV (culmen, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30386		lobule V (culmen, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30387		anterior lobe, hemisphere part
https://purl.brain-bican.org/ontology/HOMBA_AA30388		lobule II-III (wing of central lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30389		lobule II (wing of central lobule, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30390		lobule III (wing of central lobule, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30391		Lobule IV-V (quadrangular lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30392		lobule IV (quadrangular lobule, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30393		lobule V (quadrangular lobule, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30394		posterior lobe, vermis part
https://purl.brain-bican.org/ontology/HOMBA_AA30395		lobule VI (declive)
https://purl.brain-bican.org/ontology/HOMBA_AA30396		lobule VIA (declive, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30397		Lobule VIB (declive, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30398		lobule VII (folium and tuber)
https://purl.brain-bican.org/ontology/HOMBA_AA30399		lobule VIIA-folium and tuber
https://purl.brain-bican.org/ontology/HOMBA_AA30400		lobule VIIAf (folium)
https://purl.brain-bican.org/ontology/HOMBA_AA30401		lobule VIIAt (tuber, part 1)
https://purl.brain-bican.org/ontology/HOMBA_AA30402		lobule VIIB (tuber, part 2)
https://purl.brain-bican.org/ontology/HOMBA_AA30403		Lobule VIII (pyramis)
https://purl.brain-bican.org/ontology/HOMBA_AA30404		lobule VIIIA (pyramis, part 1)
https://purl.brain-bican.org/ontology/HOMBA_AA30405		lobule VIIIB (pyramis, part 2)
https://purl.brain-bican.org/ontology/HOMBA_AA30406		lobule IX (uvula)
https://purl.brain-bican.org/ontology/HOMBA_AA30407		posterior lobe, hemisphere part
https://purl.brain-bican.org/ontology/HOMBA_AA30408		lobule VI (simple lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30409		lobule VIA (simple lobule, rostral part)
https://purl.brain-bican.org/ontology/HOMBA_AA30410		Lobule VIB (simple lobule, caudal part)
https://purl.brain-bican.org/ontology/HOMBA_AA30411		lobule VII (semilunar-gracile lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30412		lobule VIIA (semilunar lobule/ansiform lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30415		lobule VIIB (gracile lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30416		Lobule VIII (biventral lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30417		lobule VIIIA (biventral lobule, part 1, paramedian lobule)
https://purl.brain-bican.org/ontology/HOMBA_AA30418		lobule VIIIB (biventral lobule, part 2, copula pyramis)
https://purl.brain-bican.org/ontology/HOMBA_AA30419		lobule IX (tonsil-paraflocculus)
https://purl.brain-bican.org/ontology/HOMBA_AA30420		lobule IXa (tonsil)
https://purl.brain-bican.org/ontology/HOMBA_AA30421		lobule IXb (paraflocculus)
https://purl.brain-bican.org/ontology/HOMBA_AA30422		flocculonodular lobe, vermis part (lobule X-nodulus)
https://purl.brain-bican.org/ontology/HOMBA_AA30423		flocculonodular lobe, flocculus part
https://purl.brain-bican.org/ontology/HOMBA_AA30424		lobule Xa (flocculus)
https://purl.brain-bican.org/ontology/HOMBA_AA30425		Lobule Xb (accessory paraflocculus)
https://purl.brain-bican.org/ontology/HOMBA_AA30426		layers of cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30427		molecular layer of cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30428		Purkinje cell layer of cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30429		granular cell layer of cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30431		sphenoid nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30432		medial division of nucleus incertus
https://purl.brain-bican.org/ontology/HOMBA_AA30433		lateral division of nucleus incertus
https://purl.brain-bican.org/ontology/HOMBA_AA30434		facial nucleus, dorsointermediate subnucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30435		facial nucleus, dorsomedial subnucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30436		facial nucleus, intermediate subnucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30437		facial nucleus, lateral subnucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30438		motor nucleus of trigeminal nerve, rostral digastric subnucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30439		other nuclei in lateral cell groups of pons
https://purl.brain-bican.org/ontology/HOMBA_AA30440		supratrigeminal nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30441		ventral cell groups in pontine tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30442		anterior tegmental nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30443		central reticular nuclei of pontine tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30444		ventral reticular nuclei of pons
https://purl.brain-bican.org/ontology/HOMBA_AA30445		reticulotegmental nucleus, ventral division
https://purl.brain-bican.org/ontology/HOMBA_AA30446		dorsal reticular nuclei of pons
https://purl.brain-bican.org/ontology/HOMBA_AA30447		subpeduncular tegmental nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30448		lateral reticular nuclei of pons
https://purl.brain-bican.org/ontology/HOMBA_AA30449		medial paralemniscial nucleus
https://purl.brain-bican.org/ontology/HOMBA_AA30450		uncharted (diffuse) region in pontine tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30451		dorsal cell group of medulla tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30452		dorsal motor nucleus of vagus, caudal division
https://purl.brain-bican.org/ontology/HOMBA_AA30453		other nuclei in dorsal medulla
https://purl.brain-bican.org/ontology/HOMBA_AA30454		A2 noradrenaline cell group
https://purl.brain-bican.org/ontology/HOMBA_AA30455		extension of central cervical nucleus of spinal cord
https://purl.brain-bican.org/ontology/HOMBA_AA30456		median accessory nucleus of medulla
https://purl.brain-bican.org/ontology/HOMBA_AA30457		lateral cell group of medulla tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30459		accessory nerve nucleus (supraspinal nucleus)
https://purl.brain-bican.org/ontology/HOMBA_AA30461		uncharted (diffuse) region in medulla tegmentum
https://purl.brain-bican.org/ontology/HOMBA_AA30462		developing transient structures of hindbrain
https://purl.brain-bican.org/ontology/HOMBA_AA30463		developing transient structures of cerebellum
https://purl.brain-bican.org/ontology/HOMBA_AA30464		late developing cerebellar cortex
https://purl.brain-bican.org/ontology/HOMBA_AA30465		external granular (germinal) zone of cerebellum
https://purl.brain-bican.org/ontology/HOMBA_AA30466		Purkinje cell zone of cerebellum
https://purl.brain-bican.org/ontology/HOMBA_AA30467		inner granular cell zone of cerebellum
https://purl.brain-bican.org/ontology/HOMBA_AA30468		superficial (cell dense) portion of CBig
https://purl.brain-bican.org/ontology/HOMBA_AA30469		deep (cell loose) portion of CBig
https://purl.brain-bican.org/ontology/HOMBA_AA30470		developing transient structures of lower brainstem (pons and medulla)
https://purl.brain-bican.org/ontology/HOMBA_AA30471		migratory streams in lower brainstem
https://purl.brain-bican.org/ontology/HOMBA_AA30472		transient layers of lower brainstem
https://purl.brain-bican.org/ontology/HOMBA_AA30473		regions of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_AA30474		related structures of lateral ventricles
https://purl.brain-bican.org/ontology/HOMBA_AA30475		olfactory recess (ventricle) and ependyma
https://purl.brain-bican.org/ontology/HOMBA_AA30476		regions of third ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30477		major part of third ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30478		related structures of third ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30479		region of fourth ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30480		lateral recess of fourth ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30481		choroid fissure of fourth ventricle
https://purl.brain-bican.org/ontology/HOMBA_AA30482		white matter of brain
https://purl.brain-bican.org/ontology/HOMBA_AA30483		commissural (crossed) white matter bundles
https://purl.brain-bican.org/ontology/HOMBA_AA30484		rostral (anterior) branch of anterior commissure
https://purl.brain-bican.org/ontology/HOMBA_AA30485		caudal (posterior) branch of anterior commissure
https://purl.brain-bican.org/ontology/HOMBA_AA30486		cerebellar commissure
https://purl.brain-bican.org/ontology/HOMBA_AA30487		commissure of superior colliculus
https://purl.brain-bican.org/ontology/HOMBA_AA30488		association white matter bundles (supracallosal white matter)
https://purl.brain-bican.org/ontology/HOMBA_AA30489		larger associate white matter bundles
https://purl.brain-bican.org/ontology/HOMBA_AA30490		arbor vitae of cerebellum
https://purl.brain-bican.org/ontology/HOMBA_AA30491		uncharted part of the white matter
https://purl.brain-bican.org/ontology/HOMBA_AA30492		other specific fiber tracts
https://purl.brain-bican.org/ontology/HOMBA_AA30493		rostral thalamic peduncle
https://purl.brain-bican.org/ontology/HOMBA_AA30494		parieto-occipito-temporal pontine fibers
https://purl.brain-bican.org/ontology/HOMBA_AA30495		somatosensory radiation
https://purl.brain-bican.org/ontology/HOMBA_AA30496		vertical occipital fasciculus
https://purl.brain-bican.org/ontology/HOMBA_AA30497		vomeronasal nerve
https://purl.brain-bican.org/ontology/HOMBA_AA30498		surface structures (landmarks) of brain
https://purl.brain-bican.org/ontology/HOMBA_AA30499		rhinal-collateral sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30500		lateral fissure, horizontal (rostral) ramus
https://purl.brain-bican.org/ontology/HOMBA_AA30501		lateral fissure, ascending (middle) ramus
https://purl.brain-bican.org/ontology/HOMBA_AA30502		superior temporal sulcus, mid-ascending branch
https://purl.brain-bican.org/ontology/HOMBA_AA30503		superior temporal sulcus, caudal parietal extension
https://purl.brain-bican.org/ontology/HOMBA_AA30504		inferior temporal sulcus, rostral portion (anterior middle temporal sulcus)
https://purl.brain-bican.org/ontology/HOMBA_AA30505		inferior temporal sulcus, caudal portion (posterior middle temporal sulcus)
https://purl.brain-bican.org/ontology/HOMBA_AA30506		intermediate orbital sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30507		intermediate orbital sulcus, rostral portion
https://purl.brain-bican.org/ontology/HOMBA_AA30508		intermediate orbital sulcus, caudal portion
https://purl.brain-bican.org/ontology/HOMBA_AA30509		parolfactory sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30510		principal sulcus (macaque)
https://purl.brain-bican.org/ontology/HOMBA_AA30511		arcuate sulcus (macaque)
https://purl.brain-bican.org/ontology/HOMBA_AA30512		superior ramus of arcuate sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30513		inferior ramus of arcuate sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30514		external calcarine sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30515		pseudosylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30516		ectosylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30517		rostral ectosylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30518		caudal ectosylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30519		suprasylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30520		postsylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30521		(dorso)lateral sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30522		diagonal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30523		cruciate sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30524		coronal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30525		ans(e)ate sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30526		superior orbital sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30527		marginal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30528		caudal marginal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30529		endomarginal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30530		entomarginal sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30531		splenial sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30532		presylvian sulcus
https://purl.brain-bican.org/ontology/HOMBA_AA30533		orbital gyri
https://purl.brain-bican.org/ontology/HOMBA_AA30534		dorsolateral prefrontal gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30535		ventrolateral prefrontal gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30536		diagonal gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30537		precruciate gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30538		rostral precruciate gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30539		caudal precruciate gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30540		rostral composite gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30541		coronal gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30542		genual gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30543		frontal gyrus
https://purl.brain-bican.org/ontology/HOMBA_AA30544		annectant gyrus
